算法名称,显示名称,录制索引,回放索引,录制按键ID,回放按键ID,录制按键时间(ms),回放按键时间(ms),绝对延时(ms),算法平均延时(ms),相对延时(ms)
smc_11-21-土耳其进行曲_smc,smc,74,75,58,58,6125.2,6140.0,14.8,15.14918918918918,-0.34918918918917896
smc_11-21-土耳其进行曲_smc,smc,75,78,44,44,6278.4,6290.0,11.6,15.14918918918918,-3.54918918918918
smc_11-21-土耳其进行曲_smc,smc,76,77,39,39,6284.6,6266.9,-17.7,15.14918918918918,-32.849189189189175
smc_11-21-土耳其进行曲_smc,smc,77,79,56,56,6313.4,6328.2,14.8,15.14918918918918,-0.34918918918917896
smc_11-21-土耳其进行曲_smc,smc,78,80,59,59,6317.8,6329.2,11.4,15.14918918918918,-3.7491891891891793
smc_11-21-土耳其进行曲_smc,smc,79,81,58,58,6483.8,6501.6,17.8,15.14918918918918,2.650810810810821
smc_11-21-土耳其进行曲_smc,smc,80,82,32,32,6486.6,6502.5,15.9,15.14918918918918,0.7508108108108207
smc_11-21-土耳其进行曲_smc,smc,81,83,61,61,6494.6,6507.0,12.4,15.14918918918918,-2.7491891891891793
smc_11-21-土耳其进行曲_smc,smc,82,84,59,59,6677.8,6692.4,14.6,15.14918918918918,-0.54918918918918
smc_11-21-土耳其进行曲_smc,smc,83,85,39,39,6679.0,6699.7,20.7,15.14918918918918,5.55081081081082
smc_11-21-土耳其进行曲_smc,smc,84,87,44,44,6692.8,6707.4,14.6,15.14918918918918,-0.54918918918918
smc_11-21-土耳其进行曲_smc,smc,85,86,63,63,6694.8,6706.8,12.0,15.14918918918918,-3.1491891891891797
smc_11-21-土耳其进行曲_smc,smc,86,88,61,61,6696.6,6709.0,12.4,15.14918918918918,-2.7491891891891793
smc_11-21-土耳其进行曲_smc,smc,87,89,61,61,6883.2,6893.8,10.6,15.14918918918918,-4.54918918918918
smc_11-21-土耳其进行曲_smc,smc,88,90,58,58,6901.2,6915.2,14.0,15.14918918918918,-1.1491891891891797
smc_11-21-土耳其进行曲_smc,smc,89,91,27,27,7076.0,7092.5,16.5,15.14918918918918,1.3508108108108203
smc_11-21-土耳其进行曲_smc,smc,90,93,56,56,7083.2,7097.4,14.2,15.14918918918918,-0.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,91,92,59,59,7085.4,7096.6,11.2,15.14918918918918,-3.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,92,94,39,39,7263.8,7278.3,14.5,15.14918918918918,-0.6491891891891797
smc_11-21-土耳其进行曲_smc,smc,93,95,58,58,7284.8,7298.6,13.8,15.14918918918918,-1.349189189189179
smc_11-21-土耳其进行曲_smc,smc,94,97,32,32,7484.8,7504.5,19.7,15.14918918918918,4.55081081081082
smc_11-21-土耳其进行曲_smc,smc,95,96,56,56,7490.4,7503.6,13.2,15.14918918918918,-1.9491891891891804
smc_11-21-土耳其进行曲_smc,smc,96,98,51,51,7900.4,7915.8,15.4,15.14918918918918,0.2508108108108207
smc_11-21-土耳其进行曲_smc,smc,97,99,49,49,7976.8,7993.8,17.0,15.14918918918918,1.8508108108108203
