算法名称,显示名称,录制索引,回放索引,录制按键ID,回放按键ID,录制按键时间(ms),回放按键时间(ms),绝对延时(ms),算法平均延时(ms),相对延时(ms)
smc_11-21-丑角的晨歌 (1),smc,81,82,23,23,10174.1,10194.2,20.1,17.13169014084507,2.9683098591549317
smc_11-21-丑角的晨歌 (1),smc,82,83,16,16,10175.0,10195.4,20.4,17.13169014084507,3.268309859154929
smc_11-21-丑角的晨歌 (1),smc,83,84,18,18,10179.9,10195.8,15.9,17.13169014084507,-1.2316901408450693
smc_11-21-丑角的晨歌 (1),smc,84,85,37,37,10388.1,10405.8,17.7,17.13169014084507,0.5683098591549296
smc_11-21-丑角的晨歌 (1),smc,85,86,30,30,10391.9,10409.0,17.1,17.13169014084507,-0.03169014084506827
smc_11-21-丑角的晨歌 (1),smc,86,87,30,30,10537.5,10547.8,10.3,17.13169014084507,-6.831690140845069
smc_11-21-丑角的晨歌 (1),smc,87,88,37,37,10622.7,10637.4,14.7,17.13169014084507,-2.4316901408450704
smc_11-21-丑角的晨歌 (1),smc,88,89,49,49,10855.1,10875.7,20.6,17.13169014084507,3.4683098591549317
smc_11-21-丑角的晨歌 (1),smc,89,90,42,42,10860.3,10878.9,18.6,17.13169014084507,1.4683098591549317
smc_11-21-丑角的晨歌 (1),smc,90,92,50,50,10934.7,10948.3,13.6,17.13169014084507,-3.53169014084507
smc_11-21-丑角的晨歌 (1),smc,91,94,42,42,11094.9,11107.1,12.2,17.13169014084507,-4.93169014084507
smc_11-21-丑角的晨歌 (1),smc,92,93,49,49,11101.3,11101.1,-0.2,17.13169014084507,-17.33169014084507
smc_11-21-丑角的晨歌 (1),smc,93,95,61,61,11327.9,11341.5,13.6,17.13169014084507,-3.53169014084507
smc_11-21-丑角的晨歌 (1),smc,94,96,54,54,11333.1,11345.9,12.8,17.13169014084507,-4.331690140845069
smc_11-21-丑角的晨歌 (1),smc,95,97,49,49,11568.3,11579.7,11.4,17.13169014084507,-5.731690140845069
smc_11-21-丑角的晨歌 (1),smc,96,98,47,47,11754.1,11771.9,17.8,17.13169014084507,0.668309859154931
smc_11-21-丑角的晨歌 (1),smc,97,99,49,49,11769.7,11791.1,21.4,17.13169014084507,4.268309859154929
smc_11-21-丑角的晨歌 (1),smc,98,100,53,53,11813.7,11831.5,17.8,17.13169014084507,0.668309859154931
smc_11-21-丑角的晨歌 (1),smc,99,101,55,55,11814.3,11832.1,17.8,17.13169014084507,0.668309859154931
smc_11-21-丑角的晨歌 (1),smc,100,102,61,61,11820.1,11835.7,15.6,17.13169014084507,-1.53169014084507
smc_11-21-丑角的晨歌 (1),smc,101,103,58,58,11836.1,11858.1,22.0,17.13169014084507,4.86830985915493
smc_11-21-丑角的晨歌 (1),smc,102,104,49,49,11890.7,11904.9,14.2,17.13169014084507,-2.9316901408450704
smc_11-21-丑角的晨歌 (1),smc,103,105,47,47,11914.7,11929.9,15.2,17.13169014084507,-1.9316901408450704
smc_11-21-丑角的晨歌 (1),smc,104,106,45,45,12011.7,12028.7,17.0,17.13169014084507,-0.1316901408450697
smc_11-21-丑角的晨歌 (1),smc,105,107,43,43,12257.7,12271.5,13.8,17.13169014084507,-3.331690140845069
smc_11-21-丑角的晨歌 (1),smc,106,108,42,42,12457.3,12474.5,17.2,17.13169014084507,0.0683098591549296
smc_11-21-丑角的晨歌 (1),smc,107,109,46,46,12467.5,12487.3,19.8,17.13169014084507,2.668309859154931
smc_11-21-丑角的晨歌 (1),smc,108,110,48,48,12478.5,12493.9,15.4,17.13169014084507,-1.7316901408450693
smc_11-21-丑角的晨歌 (1),smc,109,111,55,55,12507.3,12522.3,15.0,17.13169014084507,-2.1316901408450697
smc_11-21-丑角的晨歌 (1),smc,110,112,40,40,12722.3,12741.2,18.9,17.13169014084507,1.7683098591549289
smc_11-21-丑角的晨歌 (1),smc,111,113,25,25,12966.7,12978.6,11.9,17.13169014084507,-5.231690140845069
smc_11-21-丑角的晨歌 (1),smc,112,114,18,18,12969.7,12985.2,15.5,17.13169014084507,-1.6316901408450697
smc_11-21-丑角的晨歌 (1),smc,113,116,37,37,13199.1,13217.0,17.9,17.13169014084507,0.7683098591549289
smc_11-21-丑角的晨歌 (1),smc,114,117,30,30,13201.3,13218.8,17.5,17.13169014084507,0.3683098591549303
smc_11-21-丑角的晨歌 (1),smc,116,119,37,37,13446.1,13460.6,14.5,17.13169014084507,-2.6316901408450697
smc_11-21-丑角的晨歌 (1),smc,117,121,49,49,13686.9,13707.7,20.8,17.13169014084507,3.668309859154931
smc_11-21-丑角的晨歌 (1),smc,118,122,42,42,13691.7,13708.5,16.8,17.13169014084507,-0.331690140845069
smc_11-21-丑角的晨歌 (1),smc,119,126,49,49,13927.1,13941.3,14.2,17.13169014084507,-2.9316901408450704
smc_11-21-丑角的晨歌 (1),smc,120,125,42,42,13927.1,13922.5,-4.6,17.13169014084507,-21.731690140845068
smc_11-21-丑角的晨歌 (1),smc,121,127,61,61,14153.3,14167.5,14.2,17.13169014084507,-2.9316901408450704
smc_11-21-丑角的晨歌 (1),smc,122,128,54,54,14158.1,14175.3,17.2,17.13169014084507,0.0683098591549296
smc_11-21-丑角的晨歌 (1),smc,123,129,25,25,14389.1,14406.2,17.1,17.13169014084507,-0.03169014084506827
smc_11-21-丑角的晨歌 (1),smc,124,130,18,18,14399.3,14415.8,16.5,17.13169014084507,-0.6316901408450697
smc_11-21-丑角的晨歌 (1),smc,125,131,37,37,14621.1,14640.6,19.5,17.13169014084507,2.3683098591549303
smc_11-21-丑角的晨歌 (1),smc,126,132,30,30,14632.9,14651.0,18.1,17.13169014084507,0.9683098591549317
smc_11-21-丑角的晨歌 (1),smc,127,133,25,25,14863.1,14881.0,17.9,17.13169014084507,0.7683098591549289
smc_11-21-丑角的晨歌 (1),smc,128,134,18,18,14864.3,14890.0,25.7,17.13169014084507,8.56830985915493
smc_11-21-丑角的晨歌 (1),smc,129,135,37,37,15095.3,15116.2,20.9,17.13169014084507,3.768309859154929
smc_11-21-丑角的晨歌 (1),smc,130,136,30,30,15103.5,15124.2,20.7,17.13169014084507,3.5683098591549296
smc_11-21-丑角的晨歌 (1),smc,131,137,25,25,15331.5,15352.6,21.1,17.13169014084507,3.9683098591549317
smc_11-21-丑角的晨歌 (1),smc,132,138,18,18,15340.5,15364.6,24.1,17.13169014084507,6.968309859154932
smc_11-21-丑角的晨歌 (1),smc,133,139,30,30,15586.5,15608.0,21.5,17.13169014084507,4.36830985915493
smc_11-21-丑角的晨歌 (1),smc,134,140,37,37,15588.7,15609.2,20.5,17.13169014084507,3.3683098591549303
smc_11-21-丑角的晨歌 (1),smc,135,141,18,18,15806.1,15836.6,30.5,17.13169014084507,13.36830985915493
smc_11-21-丑角的晨歌 (1),smc,136,142,25,25,15836.1,15858.0,21.9,17.13169014084507,4.768309859154929
smc_11-21-丑角的晨歌 (1),smc,137,144,37,37,16107.7,16128.4,20.7,17.13169014084507,3.5683098591549296
smc_11-21-丑角的晨歌 (1),smc,138,145,30,30,16108.7,16130.8,22.1,17.13169014084507,4.968309859154932
smc_11-21-丑角的晨歌 (1),smc,139,146,25,25,16386.7,16402.2,15.5,17.13169014084507,-1.6316901408450697
smc_11-21-丑角的晨歌 (1),smc,140,147,18,18,16390.7,16410.6,19.9,17.13169014084507,2.768309859154929
smc_11-21-丑角的晨歌 (1),smc,141,148,37,37,16786.1,16804.0,17.9,17.13169014084507,0.7683098591549289
smc_11-21-丑角的晨歌 (1),smc,142,149,30,30,16788.3,16813.2,24.9,17.13169014084507,7.768309859154929
