呾楊靡備,珆尨靡備,翹秶坰竘,隙溫坰竘,翹秶偌瑩ID,隙溫偌瑩ID,翹秶偌瑩奀潔(ms),隙溫偌瑩奀潔(ms),橈勤晊奀(ms),呾楊す歙晊奀(ms),眈勤晊奀(ms)
pid_11-21-秞論聆彸,pid,163,162,71,71,16424.5,16435.2,10.7,9.410045662100458,1.289954337899541
pid_11-21-秞論聆彸,pid,164,163,20,20,16543.5,16554.1,10.6,9.410045662100458,1.1899543378995414
pid_11-21-秞論聆彸,pid,165,164,73,73,16546.9,16556.6,9.7,9.410045662100458,0.28995433789954106
pid_11-21-秞論聆彸,pid,167,166,75,75,16671.7,16680.4,8.7,9.410045662100458,-0.710045662
pid_11-21-秞論聆彸,pid,168,167,16,16,16758.3,16769.6,11.3,9.410045662100458,1.8899543378995425
pid_11-21-秞論聆彸,pid,169,168,76,76,16790.1,16798.2,8.1,9.410045662100458,-1.310045662
pid_11-21-秞論聆彸,pid,172,169,20,20,17004.1,17014.5,10.4,9.410045662100458,0.9899543378995421
pid_11-21-秞論聆彸,pid,173,170,73,73,17025.7,17036.8,11.1,9.410045662100458,1.6899543378995414
pid_11-21-秞論聆彸,pid,174,171,21,21,17111.3,17119.7,8.4,9.410045662100458,-1.010045662
pid_11-21-秞論聆彸,pid,175,172,71,71,17145.9,17156.6,10.7,9.410045662100458,1.289954337899541
pid_11-21-秞論聆彸,pid,176,173,23,23,17243.7,17251.9,8.2,9.410045662100458,-1.210045662
pid_11-21-秞論聆彸,pid,177,174,69,69,17271.7,17280.6,8.9,9.410045662100458,-0.510045662
pid_11-21-秞論聆彸,pid,178,175,25,25,17363.9,17372.3,8.4,9.410045662100458,-1.010045662
pid_11-21-秞論聆彸,pid,179,176,68,68,17378.9,17390.4,11.5,9.410045662100458,2.0899543378995418
pid_11-21-秞論聆彸,pid,180,177,27,27,17489.9,17499.9,10,9.410045662100458,0.5899543378995418
pid_11-21-秞論聆彸,pid,181,178,66,66,17513.3,17522.4,9.1,9.410045662100458,-0.310045662
pid_11-21-秞論聆彸,pid,182,179,28,28,17612.3,17621.5,9.2,9.410045662100458,-0.210045662
pid_11-21-秞論聆彸,pid,183,180,64,64,17630.4,17640.1,9.7,9.410045662100458,0.28995433789954106
pid_11-21-秞論聆彸,pid,184,181,30,30,17742.7,17751.9,9.2,9.410045662100458,-0.210045662
pid_11-21-秞論聆彸,pid,185,182,63,63,17759.6,17767.9,8.3,9.410045662100458,-1.110045662
pid_11-21-秞論聆彸,pid,186,183,32,32,17881.5,17891.3,9.8,9.410045662100458,0.3899543378995425
pid_11-21-秞論聆彸,pid,187,184,61,61,17894.2,17903.3,9.1,9.410045662100458,-0.310045662
pid_11-21-秞論聆彸,pid,189,185,59,59,18018.8,18026.9,8.1,9.410045662100458,-1.310045662
pid_11-21-秞論聆彸,pid,190,186,35,35,18133.3,18143.7,10.4,9.410045662100458,0.9899543378995421
pid_11-21-秞論聆彸,pid,191,187,57,57,18150.6,18158.9,8.3,9.410045662100458,-1.110045662
pid_11-21-秞論聆彸,pid,192,188,37,37,18262.1,18271.3,9.2,9.410045662100458,-0.210045662
pid_11-21-秞論聆彸,pid,193,189,56,56,18276.6,18285.5,8.9,9.410045662100458,-0.510045662
pid_11-21-秞論聆彸,pid,194,190,39,39,18392.3,18401.9,9.6,9.410045662100458,0.18995433789954141
pid_11-21-秞論聆彸,pid,195,191,54,54,18409,18417.5,8.5,9.410045662100458,-0.910045662
pid_11-21-秞論聆彸,pid,196,192,40,40,18532.5,18542.5,10,9.410045662100458,0.5899543378995418
pid_11-21-秞論聆彸,pid,197,193,52,52,18539.2,18548.7,9.5,9.410045662100458,0.08995433789954177
pid_11-21-秞論聆彸,pid,198,194,39,39,18661.1,18671.7,10.6,9.410045662100458,1.1899543378995414
pid_11-21-秞論聆彸,pid,199,195,51,51,18671,18680.9,9.9,9.410045662100458,0.4899543378995421
pid_11-21-秞論聆彸,pid,200,196,37,37,18791.3,18800.9,9.6,9.410045662100458,0.18995433789954141
pid_11-21-秞論聆彸,pid,201,197,49,49,18806.4,18817.3,10.9,9.410045662100458,1.4899543378995421
pid_11-21-秞論聆彸,pid,202,198,35,35,18920.5,18931.5,11,9.410045662100458,1.5899543378995418
pid_11-21-秞論聆彸,pid,203,199,47,47,18931.8,18941.1,9.3,9.410045662100458,-0.110045662
pid_11-21-秞論聆彸,pid,205,201,45,45,19069,19077.3,8.3,9.410045662100458,-1.110045662
pid_11-21-秞論聆彸,pid,206,202,32,32,19189.1,19198.7,9.6,9.410045662100458,0.18995433789954141
pid_11-21-秞論聆彸,pid,207,203,44,44,19198.8,19208.5,9.7,9.410045662100458,0.28995433789954106
pid_11-21-秞論聆彸,pid,208,204,30,30,19327.1,19336.5,9.4,9.410045662100458,-0.010045662
pid_11-21-秞論聆彸,pid,209,205,42,42,19341.6,19351.9,10.3,9.410045662100458,0.8899543378995425
pid_11-21-秞論聆彸,pid,210,206,28,28,19460.9,19470.7,9.8,9.410045662100458,0.3899543378995425
pid_11-21-秞論聆彸,pid,211,207,40,40,19466.3,19477.3,11,9.410045662100458,1.5899543378995418
pid_11-21-秞論聆彸,pid,212,208,27,27,19585.3,19594.9,9.6,9.410045662100458,0.18995433789954141
pid_11-21-秞論聆彸,pid,213,209,39,39,19596.7,19606.3,9.6,9.410045662100458,0.18995433789954141
pid_11-21-秞論聆彸,pid,214,210,25,25,19707.1,19715.9,8.8,9.410045662100458,-0.610045662
pid_11-21-秞論聆彸,pid,215,211,37,37,19727.5,19736.7,9.2,9.410045662100458,-0.210045662
pid_11-21-秞論聆彸,pid,216,212,23,23,19850.9,19859.7,8.8,9.410045662100458,-0.610045662
pid_11-21-秞論聆彸,pid,217,213,35,35,19852.1,19862.5,10.4,9.410045662100458,0.9899543378995421
pid_11-21-秞論聆彸,pid,218,214,21,21,19978.3,19986.5,8.2,9.410045662100458,-1.210045662
pid_11-21-秞論聆彸,pid,219,215,33,33,19994.5,20003.5,9,9.410045662100458,-0.410045662
pid_11-21-秞論聆彸,pid,220,216,20,20,20116.1,20127.1,11,9.410045662100458,1.5899543378995418
pid_11-21-秞論聆彸,pid,221,217,32,32,20131.9,20142.1,10.2,9.410045662100458,0.7899543378995411
pid_11-21-秞論聆彸,pid,222,218,30,30,20246.9,20255.9,9,9.410045662100458,-0.410045662
pid_11-21-秞論聆彸,pid,224,220,16,16,20404.1,20414.4,10.3,9.410045662100458,0.8899543378995425
pid_11-21-秞論聆彸,pid,225,221,28,28,20421.7,20431.3,9.6,9.410045662100458,0.18995433789954141
