呾楊靡備,珆尨靡備,翹秶坰竘,隙溫坰竘,翹秶偌瑩ID,隙溫偌瑩ID,翹秶偌瑩奀潔(ms),隙溫偌瑩奀潔(ms),橈勤晊奀(ms),呾楊す歙晊奀(ms),眈勤晊奀(ms)
smc_11-21-秞論聆彸2,smc,110,109,69,69,8787.5,8800.6,13.1,14.70310880829015,-1.603108808
smc_11-21-秞論聆彸2,smc,111,111,56,56,8888.3,8902.1,13.8,14.70310880829015,-0.903108808
smc_11-21-秞論聆彸2,smc,112,112,68,68,8892.5,8906.4,13.9,14.70310880829015,-0.803108808
smc_11-21-秞論聆彸2,smc,113,113,55,55,8990.7,9004.1,13.4,14.70310880829015,-1.303108808
smc_11-21-秞論聆彸2,smc,114,114,67,67,8997.7,9016.6,18.9,14.70310880829015,4.196891191709849
smc_11-21-秞論聆彸2,smc,115,115,66,66,9087.1,9098.8,11.7,14.70310880829015,-3.003108808
smc_11-21-秞論聆彸2,smc,116,116,54,54,9087.9,9101.7,13.8,14.70310880829015,-0.903108808
smc_11-21-秞論聆彸2,smc,117,117,53,53,9187.3,9201.1,13.8,14.70310880829015,-0.903108808
smc_11-21-秞論聆彸2,smc,118,118,65,65,9193.9,9210.6,16.7,14.70310880829015,1.9968911917098495
smc_11-21-秞論聆彸2,smc,119,119,52,52,9283.7,9299.1,15.4,14.70310880829015,0.6968911917098506
smc_11-21-秞論聆彸2,smc,120,120,64,64,9288.7,9304.1,15.4,14.70310880829015,0.6968911917098506
smc_11-21-秞論聆彸2,smc,121,122,51,51,9389.7,9404.7,15,14.70310880829015,0.29689119170985023
smc_11-21-秞論聆彸2,smc,122,121,63,63,9389.9,9401.7,11.8,14.70310880829015,-2.903108808
smc_11-21-秞論聆彸2,smc,123,123,50,50,9481.1,9496.7,15.6,14.70310880829015,0.8968911917098499
smc_11-21-秞論聆彸2,smc,124,124,62,62,9500.3,9516.1,15.8,14.70310880829015,1.096891191709851
smc_11-21-秞論聆彸2,smc,125,125,49,49,9569.7,9586.1,16.4,14.70310880829015,1.6968911917098488
